,AAPL,MSFT,AMZN,FB,TSLA,JPM,NVDA,UNH,HD,ADBE
17947,139.431,269.07,3504.7,304.17,774.666,158.0,628.1,417.46,336.69,516.2
17948,139.02,271.55,3371.0,304.215,766.492,154.0,621.27,405.88,330.62,534.48
17949,134.784,269.17,3413.8,317.02,769.811,159.0,618.68,410.54,326.03,531.16
17950,140.681,264.43,3420.2,317.505,753.731,153.0,629.73,407.77,330.73,524.21
17951,139.59,269.03,3466.5,307.339,760.82,153.0,618.76,416.27,331.86,534.51
17952,136.52,264.18,3502.3,307.144,751.36,155.0,610.46,409.55,323.83,534.85
17953,140.34,267.03,3485.9,304.617,756.58,157.0,614.92,400.64,334.03,529.89
17954,138.24,263.94,3461.8,316.328,750.49,157.0,639.28,404.65,335.43,529.33
17955,137.19,271.65,3431.3,314.079,744.08,155.0,622.07,402.29,330.5,533.45
17956,138.33,264.9,3393.0,310.923,754.38,155.0,621.24,407.53,327.13,516.01
17957,139.96,266.18,3512.2,305.387,772.36,157.0,622.37,401.44,328.33,523.96
17958,136.67,270.86,3404.9,316.93,757.09,159.0,632.29,400.2,336.52,537.64
17959,134.99,261.64,3440.0,317.818,758.44,156.0,613.44,409.25,332.93,535.08
17960,136.0,262.26,3416.4,314.18,742.9,155.0,613.96,418.2,333.03,520.52
17961,140.12,272.93,3352.368,305.86,748.4,159.0,626.14,403.94,336.03,519.0
17962,135.3,264.79,3373.523,317.179,756.52,157.0,617.51,418.29,331.51,537.12
17963,137.62,263.1,3488.584,318.0,746.27,159.0,632.0,409.15,326.51,514.7
17964,135.16,268.96,3441.786,318.0,768.62,153.0,620.16,410.93,326.1,536.28
17965,139.13,268.56,3469.975,312.0,758.62,158.0,632.68,417.92,328.98,520.1
17966,139.93,262.9,3459.095,317.0,750.79,155.0,626.77,402.45,324.96,528.05
17967,136.13,262.03,3397.496,312.0,745.51,157.0,617.1,410.58,329.27,514.53
17968,141.18,271.89,3398.639,308.8,771.36,153.0,633.48,414.79,324.87,539.79
17969,135.76,272.7,3416.729,312.19,773.03,155.0,629.89,413.56,323.91,525.08
17970,136.65,272.65,3388.083,308.5,769.73,156.0,620.35,404.23,322.96,534.97
17971,139.0,273.2,3467.209,310.16,765.58,157.0,632.68,410.85,321.83,530.76
17972,139.87,266.76,3376.688,310.98,760.2,158.0,621.76,405.76,332.24,528.27
17973,135.43,268.75,3428.779,313.9,771.04,154.0,634.47,413.3,324.15,521.05
17974,136.1,265.41,3506.328,314.65,758.53,154.0,627.6,400.3,333.68,533.59
17975,137.34,261.4,3414.088,307.72,754.57,156.0,614.93,407.5,331.19,514.25
17976,135.13,268.59,3364.735,306.24,773.81,159.0,619.0,406.79,324.66,525.81
17977,139.17,268.55,3419.646,304.05,741.36,157.0,621.73,414.5,333.93,529.0
17978,135.74,269.96,3383.153,317.55,771.08,152.0,634.04,409.48,336.92,519.74
17979,141.35,271.56,3395.011,305.75,774.31,159.0,618.94,405.13,320.97,526.47
17980,140.69,269.59,3385.53,305.45,770.1,157.0,637.63,408.2,333.11,529.15
17981,135.88,267.43,3502.786,305.86,767.51,156.0,622.23,416.36,335.79,530.46
17982,135.69,269.55,3424.084,307.27,743.22,156.0,627.57,412.6,336.63,524.12
17983,138.27,263.03,3510.709,308.61,766.89,154.0,616.45,413.13,323.92,527.1
17984,139.18,271.22,3410.002,305.02,757.73,152.0,622.65,405.51,328.82,539.67
17985,135.62,261.25,3426.08,312.5,774.69,158.0,620.06,404.33,329.74,523.1
17986,136.48,263.35,3422.085,304.54,752.15,156.0,627.86,415.79,330.59,527.68
17987,140.19,267.83,3490.628,310.12,765.91,159.0,628.15,416.91,333.73,536.78
17988,140.64,269.75,3441.62,313.5,765.94,155.0,638.02,412.46,332.42,533.66
17989,138.92,273.17,3354.145,310.71,741.27,153.0,637.94,407.4,336.05,533.34
17990,138.7,268.08,3454.823,317.3,746.03,153.0,631.96,400.1,333.99,538.46
17991,139.86,270.25,3503.608,309.03,768.42,160.0,636.63,404.19,326.73,538.51
17992,138.06,267.08,3383.002,315.91,768.28,156.0,612.42,401.6,332.81,531.23
17993,138.4,267.24,3391.67,305.13,740.66,157.0,620.71,410.36,331.12,531.86
17994,139.05,270.41,3432.13,309.47,771.4,154.0,617.95,399.77,331.78,528.21
17995,136.11,270.78,3373.53,318.81,757.63,157.0,619.87,410.11,327.91,523.53
17996,140.79,273.68,3399.75,304.05,757.53,160.0,638.23,406.38,328.29,532.72
17997,138.96,265.48,3372.17,315.91,769.42,153.0,629.52,412.15,331.4,514.66
17998,135.65,273.69,3485.98,310.42,740.49,154.0,614.0,402.02,332.98,538.58
17999,140.7,269.69,3463.3,306.17,742.63,157.0,616.21,406.63,335.84,518.72
18000,135.66,261.23,3496.7,305.05,742.48,154.0,626.99,416.27,332.62,522.61
18001,139.71,270.91,3505.8,318.35,740.18,156.0,632.62,414.15,336.48,519.41
18002,139.03,271.03,3487.45,318.22,774.27,156.0,631.5,403.54,322.05,534.79
18003,139.16,273.46,3456.91,306.56,773.81,153.0,621.78,411.22,336.6,514.73
18004,135.65,274.13,3404.86,307.85,748.22,156.0,621.52,403.44,321.52,517.14
18005,139.97,264.05,3426.02,309.21,758.99,154.0,611.16,406.32,335.68,519.41
18006,140.94,266.54,3480.06,312.35,764.16,153.0,628.1,417.27,333.52,532.72
18007,137.26,269.61,3446.29,306.22,738.85,154.0,619.5,411.91,332.15,514.46
18008,137.88,267.91,3495.5,318.18,739.25,154.0,634.29,413.21,331.1,536.91
18009,141.18,267.81,3433.78,307.24,763.733,152.55,632.43,400.14,336.5,519.19
18010,138.19,265.24,3426.88,312.25,750.964,152.44,617.1,407.41,332.73,514.84
18011,138.14,271.19,3381.18,312.81,769.666,152.35,615.38,411.37,333.79,538.07
18012,136.58,268.96,3369.78,315.25,771.872,154.41,625.86,409.154,322.87,531.67
18013,139.32,267.66,3472.57,315.65,743.493,152.66,630.83,411.743,323.75,527.86
18014,140.54,271.79,3475.8,306.55,766.319,153.22,610.73,413.049,331.99,525.17
18015,140.56,272.96,3471.03,316.08,770.896,154.3,622.04,408.352,321.88,524.56
18016,138.76,270.9,3445.01,305.77,747.166,158.95,617.36,412.008,333.87,518.35
18017,135.84,267.31,3418.53,313.07,753.214,153.96,626.73,401.175,326.65,520.57
18018,136.49,263.42,3381.66,310.62,774.602,152.68,632.83,414.492,328.01,525.56
18019,140.94,261.76,3369.85,316.94,748.667,152.02,626.61,416.618,336.76,525.46
18020,138.24,269.54,3417.22,308.23,741.669,154.98,620.28,404.374,329.1,527.48
18021,137.79,264.01,3387.14,304.4,760.128,154.91,636.73,415.067,323.14,517.17
18022,136.11,263.8,3358.69,306.15,758.067,153.48,621.16,401.21,322.01,534.41
18023,135.64,266.82,3482.75,312.57,765.73,155.41,620.04,399.954,325.38,534.07
18024,139.24,271.41,3377.12,311.78,756.935,158.22,637.29,401.037,335.14,535.51
18025,136.35,273.77,3479.81,312.88,751.066,157.05,623.68,412.349,336.76,525.65
18026,136.86,269.55,3468.42,317.98,764.008,156.64,627.29,416.098,324.86,525.76
18027,140.88,263.05,3386.24,318.09,770.323,158.87,631.58,407.255,323.16,527.65
18028,136.96,274.06,3405.32,318.16,770.979,152.68,628.77,407.188,326.68,537.61
18029,135.47,263.581,3456.47,306.36,765.7,154.22,619.41,415.918,322.13,531.07
18030,140.93,269.968,3491.86,308.66,768.4,153.41,612.25,413.717,324.05,520.07
18031,139.62,272.229,3502.53,317.83,755.5,157.61,639.46,401.451,323.63,537.08
18032,139.08,264.708,3422.79,317.25,770.0,153.91,612.62,418.817,334.83,530.85
18033,136.54,273.655,3497.83,309.13,766.4,157.61,622.99,400.931,329.23,523.98
18034,135.2,269.534,3428.9,317.8,744.1,154.99,627.92,408.66,334.75,533.68
18035,135.82,270.568,3478.56,314.17,755.6,158.65,640.83,407.6,330.77,514.82
18036,136.73,272.805,3415.19,310.61,752.1,155.76,637.67,411.093,331.99,520.66
18037,139.71,265.486,3403.65,312.63,751.8,155.73,637.2,417.92,327.29,526.07
18038,134.73,263.562,3384.33,309.28,755.6,152.03,631.68,405.423,336.4,528.51
18039,140.04,271.624,3497.6,312.04,765.2,159.18,615.27,411.796,332.32,536.97
18040,137.45,271.482,3487.56,317.8,765.5,155.09,629.66,402.241,331.1,532.9
18041,138.59,270.435,3409.53,312.25,742.7,156.85,629.34,405.515,334.61,536.27
18042,141.1,272.372,3398.09,316.25,767.2,159.26,626.44,408.942,327.86,529.04
18043,141.17,271.86,3504.65,318.62,752.0,159.27,636.07,402.237,327.96,525.87
18044,140.54,263.462,3436.29,307.68,770.7,153.05,621.93,400.178,324.26,528.96
18045,140.67,263.494,3376.67,313.33,756.5,153.32,625.5,413.019,330.34,520.09
18046,140.36,265.846,3422.87,309.39,767.4,156.29,615.43,404.785,327.66,519.48
18047,140.84,271.049,3406.38,305.58,758.2,159.09,619.38,415.612,324.24,538.54
18048,140.67,263.265,3471.63,307.49,752.2,155.93,614.92,409.071,327.14,522.89
18049,139.08,264.4,3449.93,306.17,754.1,156.3,628.1,406.92,322.87,516.19
18050,134.99,263.8,3392.7,313.67,763.5,152.2,612.35,414.815,321.24,535.26
18051,140.78,269.4,3473.62,318.74,773.9,157.99,634.41,409.984,324.71,523.15
18052,139.11,264.4,3381.66,306.26,754.0,159.33,617.12,413.342,322.06,529.98
18053,137.58,262.0,3402.97,315.7,746.5,157.06,637.81,406.969,327.25,536.06
18054,137.76,274.1,3408.9,306.03,743.4,158.85,614.88,415.156,328.77,538.0
18055,137.59,262.5,3367.78,314.43,750.7,153.7,632.95,417.996,326.63,519.16
18056,135.92,271.7,3355.0,318.81,774.0,159.23,623.06,414.423,328.7,528.83
18057,141.01,271.1,3419.05,307.33,775.3,155.76,620.88,406.888,331.1,520.75
18058,138.43,264.0,3438.44,309.85,742.73,152.51,639.66,399.202,326.51,516.28
18059,140.76,273.7,3425.43,314.23,761.96,153.65,623.04,402.969,327.91,514.5
18060,140.27,273.3,3349.31,317.55,753.87,154.87,611.19,403.649,328.74,528.0
18061,137.0,267.7,3483.66,305.09,771.28,155.76,610.67,411.38,321.73,520.7
18062,139.58,269.7,3403.12,306.32,752.78,157.85,612.78,400.327,332.95,536.5
18063,140.94,262.5,3510.9,314.11,747.04,157.06,640.77,405.603,331.09,534.4
18064,140.62,266.6,3354.55,311.27,740.08,155.81,631.41,411.491,329.64,529.0
18065,137.94,261.7,3436.97,309.65,746.86,153.64,631.95,401.189,324.34,525.9
18066,141.07,264.9,3472.89,307.96,756.25,153.24,611.11,413.309,323.17,522.7
18067,139.11,273.3,3401.17,307.03,774.14,154.59,633.92,410.332,325.24,520.7
18068,140.66,269.2,3471.82,310.21,774.1,156.44,627.63,417.411,329.63,519.8
18069,135.88,266.0,3385.29,309.27,741.92,159.29,632.74,400.842,329.23,522.1
18070,136.82,269.8,3390.11,309.75,745.54,154.17,618.64,415.666,336.64,522.6
18071,141.39,270.6,3397.35,309.43,742.67,155.71,630.5,412.451,323.86,520.9
18072,136.5,271.88,3502.03,304.69,741.1,158.0,631.696,404.514,328.36,523.6
18073,138.5,272.89,3412.58,306.9,772.98,157.41,632.172,402.439,325.54,521.1
18074,135.8,261.84,3409.33,305.19,768.0,155.38,617.898,408.315,322.93,516.7
18075,139.4,271.48,3386.05,308.1,762.97,152.36,614.738,406.784,333.27,527.4
18076,138.4,270.51,3427.44,314.13,757.41,152.02,627.587,401.838,334.57,532.2
18077,135.9,261.83,3356.62,305.04,760.26,156.41,618.325,404.439,328.3,525.8
18078,136.8,266.28,3446.28,315.63,748.34,157.43,618.109,401.027,325.97,534.6
18079,140.7,264.85,3475.45,310.1,740.08,154.32,627.812,403.098,335.45,526.0
18080,137.6,263.58,3508.94,315.12,761.09,157.63,618.313,405.073,334.23,522.5
18081,138.2,262.4,3347.16,318.0,771.2,155.61,612.202,415.859,324.75,518.5
18082,139.7,261.78,3506.05,310.02,752.77,159.28,614.14,405.683,332.26,531.6
18083,136.1,269.81,3351.93,311.6,742.04,155.6,614.383,406.912,327.05,537.8
18084,140.4,269.45,3363.31,318.05,744.18,156.18,618.039,405.768,327.55,537.9
18085,138.6,269.55,3472.82,305.2,762.12,158.43,630.032,409.816,320.95,514.6
18086,140.4,261.76,3352.41,309.55,776.03,154.79,618.01,417.358,330.03,532.4
18087,139.1,261.97,3415.36,316.23,757.74,159.03,612.95,408.034,326.5,525.6
18088,137.4,271.27,3389.47,306.05,765.68,152.68,637.63,407.898,328.76,522.6
18089,141.1,266.21,3503.04,304.41,772.16,152.67,624.61,409.28,323.83,529.8
18090,138.5,266.81,3380.85,306.31,753.8,158.42,633.88,414.896,321.73,516.9
18091,138.9,261.28,3434.15,312.02,763.6,152.96,636.61,415.103,332.39,536.9
18092,137.7,273.24,3445.8,306.89,741.99,159.11,616.07,415.409,326.34,516.6
18093,140.1,265.49,3435.59,313.51,769.31,156.1,613.21,414.669,323.59,518.9
18094,140.0,274.15,3371.45,314.73,759.96,155.29,620.56,408.545,333.27,539.7
18095,135.7,273.67,3392.0,317.71,748.91,152.33,622.84,401.703,336.17,532.9
18096,141.3,263.65,3481.49,307.9,744.54,156.17,630.05,418.307,330.08,524.5
18097,141.4,266.07,3504.09,307.21,768.67,156.05,639.67,401.292,333.82,536.6
18098,135.7,261.67,3437.77,309.03,744.89,154.04,640.95,418.855,329.36,529.1
18099,137.1,264.7,3421.45,312.97,764.68,153.63,624.58,415.454,328.34,536.6
18100,141.0,263.6,3452.96,310.25,769.31,156.88,631.17,417.959,320.98,527.3
18101,137.7,266.711,3439.66,310.73,755.87,157.39,618.64,414.367,330.37,536.7
18102,140.05,270.7,3424.96,311.12,771.55,156.8,625.11,413.174,322.91,529.9
18103,138.47,269.71,3467.45,312.84,749.52,155.25,614.49,404.823,323.18,517.9
18104,137.84,270.26,3468.12,311.98,765.55,155.73,629.1,399.389,326.68,539.39
18105,134.79,272.83,3370.86,313.1,745.47,156.04,611.28,404.6,330.03,539.69
18106,137.95,270.18,3468.77,306.78,769.36,156.37,637.78,416.951,335.6,522.14
18107,138.65,269.32,3482.11,306.37,749.25,159.0,625.18,404.888,336.68,537.9
18108,136.17,266.28,3505.38,315.81,772.54,154.57,631.42,409.349,322.12,524.87
18109,137.49,274.03,3370.66,313.29,739.82,158.96,618.65,409.265,329.29,534.05
18110,137.63,267.57,3383.19,309.78,769.39,156.96,622.94,411.79,329.88,538.43
18111,139.33,266.32,3373.99,309.66,754.16,153.7,618.73,417.382,326.09,534.93
18112,139.86,266.248,3429.29,318.19,746.18,154.65,625.47,413.544,332.63,520.99
18113,140.76,274.282,3424.77,307.66,743.16,153.86,612.97,416.975,328.05,517.36
18114,136.37,271.887,3425.79,311.75,748.73,153.29,639.1,414.205,321.04,522.44
18115,139.85,265.632,3381.74,313.01,768.49,153.31,617.8,402.82,324.35,520.36
18116,140.32,266.023,3474.49,311.69,740.25,155.18,631.37,416.113,333.33,528.37
18117,138.95,261.925,3364.14,310.57,741.63,155.52,632.04,411.794,336.7,526.47
18118,139.06,269.009,3462.13,317.1,747.97,153.27,619.34,414.699,321.71,518.9
18119,139.72,261.491,3386.43,315.79,745.16,154.13,628.49,410.153,330.97,538.58
18120,137.22,270.63,3462.14,305.54,763.36,156.99,635.43,402.905,327.56,532.86
18121,138.32,266.196,3507.15,309.68,765.18,155.13,638.7,400.089,321.08,520.62
18122,140.47,266.186,3515.23,314.56,751.09,153.5,635.82,406.032,321.17,524.42
18123,134.75,266.319,3421.15,308.52,766.82,154.8,633.26,401.864,324.41,535.87
18124,136.05,266.09,3420.41,310.51,762.67,155.51,614.13,414.195,335.33,526.64
18125,135.66,262.95,3453.03,304.76,759.66,152.7,637.87,411.407,333.86,535.24
18126,138.82,274.19,3456.41,307.92,748.24,155.0,620.81,399.232,326.2,528.1
18127,138.43,262.7,3363.31,312.03,759.48,158.0,624.93,410.306,335.97,523.05
18128,140.06,271.08,3422.37,313.68,742.22,154.04,617.39,399.412,330.91,534.94
18129,137.74,271.25,3393.74,309.92,760.02,157.38,637.77,408.988,326.3,535.1
18130,138.76,261.85,3451.19,313.92,767.59,157.0,638.86,405.801,334.38,535.39
18131,136.16,271.52,3374.55,315.28,750.29,157.12,615.63,411.301,331.76,527.4
18132,135.97,267.65,3510.2,312.44,770.4,154.9,638.32,409.093,325.84,520.23
18133,135.16,263.01,3487.58,319.04,767.56,152.34,634.95,418.347,328.08,532.93
18134,138.77,273.85,3494.24,304.91,754.01,156.33,629.57,417.134,326.36,533.55
18135,141.25,273.62,3482.49,314.57,745.31,158.04,623.22,405.287,329.43,534.24
18136,141.21,266.83,3440.3,313.0,748.57,156.85,629.79,410.199,321.19,529.74
18137,140.57,269.09,3420.19,313.15,740.63,156.77,613.23,407.385,330.01,538.49
18138,140.84,263.19,3427.86,304.22,740.35,155.33,612.82,415.399,333.54,530.77
18139,139.81,271.0,3424.58,315.62,753.96,154.64,637.28,417.325,327.63,539.62
18140,136.593,263.36,3480.11,317.92,764.652,153.72,635.55,414.174,334.53,536.65
18141,138.015,264.18,3495.54,304.55,766.305,153.45,640.28,418.142,323.03,534.53
18142,136.664,262.08,3410.15,308.11,768.267,153.42,634.81,416.609,324.77,523.56
18143,135.165,273.1,3495.08,316.26,740.079,153.45,623.47,416.415,332.26,517.86
18144,134.709,272.32,3464.64,317.41,775.542,155.11,621.11,406.924,333.26,521.45
18145,135.617,269.75,3489.26,314.24,747.512,153.45,615.33,400.365,327.31,517.84
18146,135.149,268.34,3451.24,315.87,738.86,154.31,630.34,399.843,335.97,522.24
18147,136.079,265.87,3376.62,307.1,775.26,157.38,636.89,406.956,323.77,533.13
18148,138.336,272.22,3378.79,318.16,769.06,153.99,622.1,412.607,323.75,521.74
18149,140.401,273.14,3380.0,311.54,748.31,157.86,630.54,404.685,325.96,526.3
18150,138.202,271.62,3490.0,313.93,769.93,158.54,617.86,404.36,330.95,531.82
18151,137.944,272.53,3448.0,313.83,767.55,159.44,618.73,414.696,322.48,529.74
18152,136.049,273.85,3504.0,317.78,761.01,154.21,625.39,412.7,329.04,524.69
18153,135.458,270.25,3361.0,314.8,774.91,157.57,622.37,405.75,333.0,514.69
18154,140.366,271.38,3396.0,318.77,746.26,153.18,626.17,418.776,325.82,517.52
18155,140.8,272.93,3393.0,304.03,756.38,156.28,632.84,416.13,322.83,522.45
18156,139.0,264.93,3475.0,313.8,759.46,155.91,610.66,401.773,324.8,517.95
18157,136.4,271.79,3478.0,318.14,766.77,156.45,636.0,402.58,329.21,536.72
18158,135.1,270.38,3362.0,310.34,767.49,155.13,624.89,408.794,335.39,518.31
18159,140.1,262.39,3495.0,318.56,757.13,158.32,611.38,412.951,336.98,531.76
18160,138.2,261.43,3483.0,311.29,756.11,153.21,629.93,403.224,330.0,539.96
18161,138.0,273.243,3458.0,315.22,763.29,156.17,611.25,400.931,331.81,514.55
18162,138.3,262.94,3392.0,310.23,740.36,152.09,632.51,413.903,332.85,515.1
18163,136.8,262.726,3405.0,306.98,761.87,158.4,611.86,406.612,332.11,532.9
18164,139.5,263.308,3372.0,308.46,768.41,155.58,629.38,400.06,329.89,516.93
18165,139.5,273.924,3441.0,316.69,775.58,159.2,628.03,412.753,323.28,528.34
18166,138.7,267.739,3388.503,315.62,753.03,158.77,626.03,411.438,323.65,516.78
18167,136.8,261.625,3499.656,311.03,746.61,152.43,632.41,404.454,332.47,524.55
18168,140.1,272.696,3507.42,317.74,743.61,158.38,618.3,417.232,322.89,537.36
18169,140.0,269.496,3419.611,305.78,768.13,153.48,634.96,418.515,324.85,522.99
18170,138.1,264.63,3379.29,305.66,762.18,153.62,623.43,400.895,324.55,527.38
18171,140.9,273.602,3408.232,311.48,742.79,152.12,633.09,408.963,326.74,516.04
18172,135.8,267.812,3358.828,309.49,768.67,157.88,640.37,400.739,335.42,531.76
18173,136.9,264.205,3409.785,315.93,770.92,157.38,614.39,403.924,322.86,534.72
18174,137.9,262.906,3508.987,310.47,743.76,158.82,616.58,415.339,334.59,531.77
18175,139.0,266.036,3461.532,310.07,745.4,152.52,622.95,406.767,322.46,517.27
18176,141.0,273.991,3507.06,309.84,762.9,152.37,621.17,413.9,324.92,523.27
18177,135.9,266.498,3468.074,310.9,752.7,157.94,613.83,399.731,330.1,529.46
18178,138.8,265.671,3368.324,304.66,767.5,154.18,621.4,417.396,330.25,536.79
18179,138.3,266.427,3428.107,313.06,761.24,157.3,622.63,415.002,324.6,522.594
18180,138.8,264.103,3431.628,315.1,759.24,156.48,625.77,407.764,332.36,532.069
18181,139.4,272.149,3472.593,311.34,770.07,152.21,611.04,400.779,327.99,528.549
18182,137.9,271.216,3494.303,317.51,744.19,155.35,636.84,416.136,328.37,538.205
18183,136.7,271.449,3391.853,310.13,747.93,152.261,630.64,402.424,333.75,535.523
18184,138.2,269.338,3433.487,315.02,771.14,154.164,621.94,418.003,324.54,537.457
18185,135.4,268.913,3439.095,313.32,767.85,154.779,625.01,409.871,328.98,516.805
18186,138.5,265.365,3506.15,312.73,753.87,158.192,621.0,402.393,324.05,538.53
18187,135.65,270.755,3405.155,318.45,756.94,154.55,630.36,401.24,321.81,524.44
18188,140.44,274.212,3391.123,316.72,769.53,158.278,639.93,400.641,333.6,531.571
18189,138.08,262.496,3440.786,313.13,744.0,156.167,619.97,404.552,321.68,515.821
18190,139.5,268.858,3489.158,316.82,763.36,159.126,611.15,400.144,330.33,537.927
18191,136.27,262.291,3397.123,309.75,751.03,153.079,614.82,405.356,336.01,527.754
18192,139.61,265.13,3492.527,317.73,746.17,154.366,616.87,401.16,325.16,535.316
18193,135.08,266.912,3461.148,317.23,770.97,159.038,615.93,407.637,332.22,529.355
18194,140.62,272.792,3509.08,315.22,760.46,154.262,624.78,407.889,334.3,530.292
18195,139.63,268.598,3360.9,315.45,740.15,157.082,631.89,406.814,330.27,538.25
18196,136.52,273.51,3505.439,314.68,759.32,157.691,620.31,415.015,334.18,531.177
18197,137.63,274.221,3473.743,314.07,760.33,156.949,624.1,411.525,320.84,516.447
18198,136.95,261.503,3496.432,315.94,766.58,158.059,637.11,404.897,335.71,518.025
18199,139.05,267.71,3492.697,319.13,765.53,154.787,611.35,407.059,325.03,537.278
18200,136.5,261.662,3419.256,304.48,775.0,154.44,615.0,400.176,332.26,529.172
18201,135.64,272.96,3359.247,314.59,764.97,158.321,631.02,417.806,330.28,535.979
18202,134.78,264.9,3425.918,319.21,740.16,152.325,622.34,409.66,331.65,527.145
18203,138.19,261.952,3351.424,308.13,742.08,155.644,638.77,414.129,327.64,529.582
18204,139.96,273.109,3464.769,314.63,747.92,158.082,611.83,407.706,329.6,525.59
18205,138.18,261.419,3391.227,308.19,752.68,155.562,631.25,400.659,328.75,530.749
18206,141.435,261.68,3480.646,315.75,743.18,152.9,632.04,404.85,330.25,527.747
18207,136.997,264.12,3504.878,304.3,769.51,154.291,621.26,399.808,329.92,536.363
18208,135.333,263.545,3474.716,315.07,768.53,157.477,626.6,417.215,333.15,526.939
18209,137.797,270.638,3470.884,316.72,744.25,154.428,640.79,410.39,331.96,529.336
18210,134.84,271.167,3505.952,316.92,757.88,158.286,637.71,409.245,336.52,516.868
18211,136.857,267.58,3415.193,319.15,745.65,153.324,636.37,413.989,329.41,536.66
18212,134.97,263.304,3462.039,309.14,760.25,153.932,628.29,414.181,336.61,536.726
18213,138.728,267.077,3370.501,304.27,774.44,157.427,621.7,408.138,336.01,534.331
18214,139.181,266.041,3414.205,315.34,742.12,157.092,624.95,404.69,326.06,527.013
18215,140.836,261.9,3398.439,307.16,745.55,154.814,614.01,416.84,326.29,515.341
18216,137.487,263.2,3353.116,315.58,741.15,156.602,611.14,406.78,329.14,520.366
18217,138.297,272.1,3485.42,310.25,751.24,157.831,624.65,406.8,329.31,519.767
